X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,Gesture
0.01569279283285141,0.06931319832801819,0.07239963114261627,0.03026963770389557,0.035319969058036804,0.061847321689128876,0.034899525344371796,0.004339407663792372,0.05069620907306671,0.03188439831137657,-0.021899843588471413,0.029446076601743698,0.028003651648759842,-0.04488726705312729,0.0045303236693143845,0.019930880516767502,-0.011583078652620316,0.003250596346333623,0.006962777115404606,-0.03429533913731575,-0.0006222930969670415,-0.001285996986553073,-0.03446497768163681,0.02069259248673916,0.004101900849491358,-0.022525303065776825,0.0465090237557888,0.002850194461643696,-0.0016803215257823467,-0.0042578428983688354,-0.013171810656785965,-0.038676220923662186,-0.005689105484634638,-0.02830217406153679,-0.05860057845711708,0.008115940727293491,-0.03763242065906525,-0.08606038242578506,0.02782006748020649,-0.012521074153482914,0.00668729841709137,-0.0025241307448595762,-0.03214914724230766,-0.016908539459109306,0.006765350699424744,-0.03233364224433899,-0.010138886980712414,0.03179897367954254,-0.02132030948996544,-0.004803628660738468,0.05318797379732132,-0.030219152569770813,0.022906161844730377,0.006105155684053898,-0.042351290583610535,0.005119730718433857,0.014492383226752281,-0.03958679735660553,0.004682820290327072,0.035654958337545395,-0.027566347271203995,0.01314220204949379,0.05102637782692909,middle_finger
0.002114896895363927,0.06163857504725456,0.0485353097319603,0.027786821126937866,0.03848332539200783,0.03546418994665146,0.03928748145699501,0.014676067046821117,0.02964787743985653,0.049284517765045166,-0.005026430822908878,0.012279262766242027,0.05631600692868233,-0.027320172637701035,-0.00424933061003685,0.019017131999135017,-0.004197622649371624,-0.003821386257186532,0.018479054793715477,-0.020385857671499252,-0.0012638692278414965,0.013874862343072891,-0.021623916923999786,0.020615143701434135,0.010874561034142971,-0.009199964813888073,0.04412524029612541,0.0013165801065042615,-0.0010447116801515222,-0.004311420489102602,-0.0010378628503531218,-0.02988140657544136,0.0056613534688949585,-0.004402054939419031,-0.04816139489412308,0.020959267392754555,-0.006300689186900854,-0.07192187756299973,0.03939906880259514,-0.012976812198758125,0.0021015959791839123,0.0021557528525590897,-0.01565210148692131,-0.017771055921912193,0.016113214194774628,-0.01329388003796339,-0.012716255150735378,0.039680082350969315,-0.007931702770292759,-0.006408228538930416,0.059502530843019485,-0.027331463992595673,0.011307493783533573,0.014029697515070438,-0.02829725295305252,-0.0023744995705783367,0.02274950034916401,-0.02379000186920166,-0.0037776422686874866,0.043714843690395355,-0.018801741302013397,0.0064664422534406185,0.057756371796131134,middle_finger
-0.000346161425113678,0.07154032588005066,0.06741726398468018,0.02002611756324768,0.042823098599910736,0.056207530200481415,0.029337096959352493,0.014946972019970417,0.049353133887052536,0.03106004372239113,-0.006159616634249687,0.03164597973227501,0.03870538994669914,-0.027931135147809982,0.009926911443471909,0.017997056245803833,-0.004873941652476788,0.003631597850471735,0.011950908228754997,-0.02733583375811577,0.0005683821509592235,0.005303854122757912,-0.03328865393996239,0.02065391279757023,0.0061640958301723,-0.02447653003036976,0.043580640107393265,0.0024390206672251225,-0.0013244205620139837,-0.003930977545678616,-0.009466362185776234,-0.03487555310130119,-0.006641843821853399,-0.020038018003106117,-0.057447414845228195,0.0070268092676997185,-0.02565554901957512,-0.08490383625030518,0.028919249773025513,-0.011912965215742588,0.0031386574264615774,-0.0024490051437169313,-0.026769451797008514,-0.02072182483971119,0.0033100140281021595,-0.028615914285182953,-0.015191799029707909,0.02656140923500061,-0.02192835509777069,-0.011173801496624947,0.04574763402342796,-0.03149303048849106,0.014067953452467918,0.006085340864956379,-0.04065271094441414,-0.004186277277767658,0.011880462989211082,-0.03967199847102165,-0.0050104036927223206,0.03160334751009941,-0.031049713492393494,0.0036486852914094925,0.04768078774213791,middle_finger
0.017456308007240295,0.059517450630664825,0.05416317656636238,0.03655121102929115,0.031112931668758392,0.04181624948978424,0.040878064930438995,0.004435941576957703,0.034021809697151184,0.04413294792175293,-0.016304686665534973,0.015855249017477036,0.04474176838994026,-0.03966153413057327,-0.0034241164103150368,0.01700122281908989,-0.008805806748569012,-0.0032510277815163136,0.011398149654269218,-0.02439941093325615,-0.0014737241435796022,0.006899391300976276,-0.02472515217959881,0.019436761736869812,0.00808830838650465,-0.011892473325133324,0.042495306581258774,0.0008966884342953563,-0.0008097251993604004,-0.004756753332912922,-0.01056225411593914,-0.028031114488840103,0.0036210191901773214,-0.020582448691129684,-0.045880138874053955,0.01945178583264351,-0.029094237834215164,-0.06959597766399384,0.038552865386009216,-0.011497296392917633,0.0049317688681185246,0.0016095080645754933,-0.019084393978118896,-0.014108505100011826,0.01495789922773838,-0.016160467639565468,-0.009301924146711826,0.03883146494626999,-0.010684668086469173,-0.004989217966794968,0.056972306221723557,-0.023823130875825882,0.01790441945195198,0.014051190577447414,-0.028535276651382446,0.0022779316641390324,0.02286524511873722,-0.024854088202118874,0.000851223710924387,0.044912636280059814,-0.019259264692664146,0.009581000544130802,0.05948116257786751,middle_finger
-0.010311326012015343,0.0731552243232727,0.07044531404972076,0.01416872814297676,0.04473865032196045,0.05978371202945709,0.027836255729198456,0.017780747264623642,0.0525454618036747,0.033997394144535065,-0.00583687424659729,0.03257981687784195,0.04218794032931328,-0.026534777134656906,0.007939279079437256,0.01987992413341999,-0.005138240288943052,0.004291936755180359,0.01541966013610363,-0.02867964841425419,0.0017256817081943154,0.008542506024241447,-0.032841987907886505,0.022395724430680275,0.009506392292678356,-0.02202705666422844,0.04869372397661209,0.002692865440621972,-0.0010503004305064678,-0.003521194215863943,-0.0030006086453795433,-0.03739926964044571,-0.006932980380952358,-0.011727150529623032,-0.06160686910152435,0.005875798873603344,-0.013259589672088623,-0.08965061604976654,0.0267201978713274,-0.013253549113869667,0.002353128744289279,-0.0034413114190101624,-0.025047238916158676,-0.023375872522592545,0.0031842412427067757,-0.026965554803609848,-0.017559614032506943,0.02684042975306511,-0.019240014255046844,-0.010296860709786415,0.04668512940406799,-0.034708522260189056,0.012255948968231678,0.003947860561311245,-0.04032184183597565,-0.007649093400686979,0.011177869513630867,-0.039219994097948074,-0.007832050323486328,0.03316418081521988,-0.0310402512550354,0.003072090446949005,0.04849420487880707,middle_finger
-0.001800992526113987,0.05148625746369362,0.09267395734786987,0.012873741798102856,0.017100317403674126,0.07300769537687302,0.018763739615678787,-0.012869294732809067,0.05699479579925537,0.016151772812008858,-0.03214795142412186,0.0298592671751976,0.01629255898296833,-0.056540194898843765,0.004611206706613302,0.01619064249098301,-0.018077032640576363,0.0013609896413981915,-0.001396136824041605,-0.035491909831762314,-0.006104469299316406,-0.008961619809269905,-0.03729488328099251,0.014358237385749817,-0.006903504021465778,-0.018109949305653572,0.04171689972281456,0.00356171908788383,-0.0012447512708604336,-0.004460670053958893,-0.019236698746681213,-0.03455198183655739,-0.005879037547856569,-0.041580215096473694,-0.05587233603000641,0.012680994346737862,-0.05174855515360832,-0.07890370488166809,0.041510794311761856,-0.009015830233693123,0.009228706359863281,-0.0005669849342666566,-0.031155962496995926,-0.01697763428092003,0.004696425050497055,-0.029402611777186394,-0.01291322335600853,0.0308299008756876,-0.01753193698823452,-0.007775802165269852,0.057305749505758286,-0.029345571994781494,0.023921117186546326,0.01171598769724369,-0.042828500270843506,0.00029939739033579826,0.018071474507451057,-0.040359437465667725,-0.006018060725182295,0.04257281497120857,-0.02806299366056919,0.004428322892636061,0.05961998179554939,middle_finger
0.010104476474225521,0.05633661895990372,0.08115813136100769,0.02531452290713787,0.02365047298371792,0.0662841796875,0.02888684719800949,-0.004712875932455063,0.051464058458805084,0.02559570223093033,-0.026163041591644287,0.029622865840792656,0.018810609355568886,-0.05263911560177803,0.0026412159204483032,0.016326336190104485,-0.012279189191758633,0.0008181797456927598,0.0010819925228133798,-0.03234604373574257,-0.0023038573563098907,-0.005700157023966312,-0.03306131064891815,0.017622586339712143,-8.725054794922471e-05,-0.016627604141831398,0.04117943346500397,0.0026822395157068968,-0.0001241166755789891,-0.005294082220643759,-0.01755486987531185,-0.032311536371707916,-0.0032582199200987816,-0.03675973415374756,-0.05263222008943558,0.013285576365888119,-0.047167278826236725,-0.08108241111040115,0.03707175701856613,-0.010585675947368145,0.006540851201862097,-0.0008160334546118975,-0.029651030898094177,-0.016211064532399178,0.008325569331645966,-0.030021455138921738,-0.01119737233966589,0.034017413854599,-0.019070597365498543,-0.0080881267786026,0.05462199077010155,-0.029326219111680984,0.02164006233215332,0.009643861092627048,-0.041942398995161057,0.0023857560008764267,0.0190302524715662,-0.03951532021164894,-0.0004905221285298467,0.04024483636021614,-0.028903821483254433,0.007624713703989983,0.055247191339731216,middle_finger
0.008413906209170818,0.05608058348298073,0.08194693177938461,0.025196652859449387,0.02410726062953472,0.06541629880666733,0.030583202838897705,-0.0036413506604731083,0.051692649722099304,0.0282541885972023,-0.024371709674596786,0.02672664076089859,0.02129661850631237,-0.049810510128736496,-0.00020767505338881165,0.016648391261696815,-0.011144806630909443,0.001081566559150815,0.0036343801766633987,-0.03101593814790249,-0.0016986184054985642,-0.0043330746702849865,-0.03285038843750954,0.018526576459407806,0.0009115012944675982,-0.016753440722823143,0.04298985004425049,0.0023222584277391434,0.00030463316943496466,-0.0050355661660432816,-0.01612393744289875,-0.032447125762701035,-0.0031633905600756407,-0.0338410921394825,-0.05387786775827408,0.014039070345461369,-0.04246688634157181,-0.08400165289640427,0.038759659975767136,-0.010768779553472996,0.00566265219822526,-0.0010537479538470507,-0.027737997472286224,-0.0171021930873394,0.008122880011796951,-0.027278074994683266,-0.011972682550549507,0.03420523554086685,-0.0169992558658123,-0.007878868840634823,0.05440644919872284,-0.02994319051504135,0.020655198022723198,0.00929621234536171,-0.04152834787964821,0.0007503218948841095,0.01813308149576187,-0.03802112862467766,-0.002978227799758315,0.03999935835599899,-0.026830507442355156,0.007753058336675167,0.056804023683071136,middle_finger
0.014122158288955688,0.05944838002324104,0.07639067620038986,0.0330929160118103,0.026425223797559738,0.05802958458662033,0.036235932260751724,-0.0011989050544798374,0.046926964074373245,0.034170571714639664,-0.02197057008743286,0.019843699410557747,0.028513778001070023,-0.0461750403046608,-0.004204343073070049,0.01843937300145626,-0.011185894720256329,-0.0020896601490676403,0.007071030791848898,-0.03193074092268944,-0.003086444456130266,-2.3197848349809647e-05,-0.03275081515312195,0.020801302045583725,0.004799919202923775,-0.018480800092220306,0.04772771894931793,0.0020450500305742025,-0.0005573417874984443,-0.005542935337871313,-0.015487276017665863,-0.03148995712399483,-0.0012983446940779686,-0.031209807842969894,-0.051346518099308014,0.0177289005368948,-0.0399036705493927,-0.07779227942228317,0.04329901933670044,-0.011588978581130505,0.006184425204992294,0.0010102783562615514,-0.025029592216014862,-0.015582114458084106,0.013076765462756157,-0.023745251819491386,-0.012015357613563538,0.039153195917606354,-0.015419300645589828,-0.008829522877931595,0.06014876812696457,-0.02825428918004036,0.019947733730077744,0.01351277343928814,-0.03665341064333916,0.002304395893588662,0.022738901898264885,-0.03247499093413353,-0.0008411468006670475,0.048230547457933426,-0.023605389520525932,0.0074041783809661865,0.06282361596822739,middle_finger
0.016004804521799088,0.0552658885717392,0.07775335013866425,0.033847980201244354,0.02349613979458809,0.06027413159608841,0.03584811091423035,-0.0017022741958498955,0.04639296978712082,0.03289381414651871,-0.020487310364842415,0.01942157745361328,0.02811616286635399,-0.0446561835706234,-0.005185768939554691,0.017102045938372612,-0.009396679699420929,-0.002010695869103074,0.00784061849117279,-0.029076190665364265,-0.0017011637100949883,0.002986125648021698,-0.029718859121203423,0.020684199407696724,0.007740129251033068,-0.014703091233968735,0.044407766312360764,0.0008710122783668339,-0.0001816422154661268,-0.004766499157994986,-0.013157695531845093,-0.02992948144674301,-0.0011415628250688314,-0.02842867374420166,-0.047582805156707764,0.015897288918495178,-0.03787555545568466,-0.07372027635574341,0.03989032655954361,-0.011014423333108425,0.005165591835975647,0.0002651514078024775,-0.02064010314643383,-0.015426951460540295,0.010925708338618279,-0.018261687830090523,-0.0106212068349123,0.03843259811401367,-0.012322913855314255,-0.007133775390684605,0.05961065739393234,-0.02536107785999775,0.01907678321003914,0.01288602128624916,-0.03096042573451996,0.0009542652405798435,0.020435115322470665,-0.028092101216316223,-0.0013051796704530716,0.043628692626953125,-0.021051321178674698,0.0058863526210188866,0.05991392955183983,middle_finger
